gene	E003	E004	E005	E006	E007	E008	E017	E021	E022	E028	E029	E032	E033	E034	E046	E050	E051	E055	E056	E057	E059	E080	E081	E082	E083	E084	E085	E086	E088	E089	E090	E091	E092	E093	E094	E097	E098	E100	E109	E114	E116	E117	E118	E119	E120	E121	E122	E123	E124	E125	E126	E127	E128
ENSG00000006576	6	7	7	18	4	5	12	14	14	7	4	21	18	19	9	12	9	12	15	6	7	9	8	16	29	11	9	6	8	7	11	6	7	11	4	11	10	11	14	11	16	4	3	4	7	6	12	36	11	11	8	15	10
ENSG00000006606	13	18	3	15	8	9	10	33	26	6	5	6	3	9	5	5	6	14	11	8	7	6	3	6	7	2	1	10	8	13	16	11	6	5	4	41	8	10	10	14	6	9	6	6	14	17	2	22	7	9	16	9	9
ENSG00000006607	5	4	6	3	8	2	12	8	8	3	8	17	15	16	10	7	8	10	10	5	6	12	4	5	7	18	14	22	9	6	11	8	18	16	14	19	15	16	28	8	21	2	9	3	8	9	8	4	6	6	19	5	9
ENSG00000006611	19	16	8	1	22	15	7	39	31	6	4	3	2	6	2	12	13	18	9	4	3	18	13	12	27	20	19	46	13	14	10	11	18	12	5	5	10	9	16	13	3	10	7	4	8	15	4	6	6	4	4	7	6
ENSG00000006625	9	12	6	15	15	9	15	20	27	12	8	11	4	7	9	6	7	18	15	12	17	9	13	18	14	20	18	12	15	16	15	21	13	13	7	11	14	11	26	9	10	5	7	19	8	12	18	13	8	13	12	17	16
ENSG00000006634	3	5	6	9	1	1	6	8	12	5	14	19	11	25	18	10	12	9	4	4	9	17	3	12	18	15	13	10	13	14	9	10	8	17	4	9	7	3	9	10	17	8	3	8	6	5	5	20	15	6	7	21	6
ENSG00000006638	18	14	5	19	15	9	5	43	39	2	6	35	22	30	16	26	31	14	17	7	10	22	7	4	19	3	4	46	29	24	22	25	17	20	3	47	12	40	6	19	15	11	23	7	7	17	7	16	14	8	14	9	11
ENSG00000006652	7	11	12	25	10	8	10	23	22	8	8	23	16	32	24	15	12	13	13	11	10	15	9	17	10	10	13	20	15	12	14	19	11	16	16	20	24	18	19	13	25	7	9	14	18	21	11	12	10	11	12	39	15
ENSG00000006659	4	6	8	2	2	1	3	13	16	2	1	2	5	6	0	6	2	0	1	4	0	3	0	0	0	2	3	3	0	0	0	23	0	0	0	0	3	1	0	17	16	2	2	2	3	1	0	0	3	0	1	4	0
ENSG00000006695	2	6	6	9	3	2	12	12	11	4	2	9	2	11	6	2	4	10	10	5	3	7	4	5	6	5	5	9	7	2	3	11	3	3	2	5	3	7	12	5	11	4	6	10	10	12	4	7	6	10	7	10	8
ENSG00000006712	20	20	15	15	22	20	31	43	49	13	19	58	36	51	23	29	42	25	20	14	14	24	19	17	25	21	19	48	31	34	40	44	25	27	26	69	29	50	17	65	27	14	22	16	19	24	19	22	29	24	23	37	24
ENSG00000006715	3	5	4	4	7	3	4	12	9	2	6	6	3	7	6	7	7	4	3	7	5	4	5	4	3	2	3	7	6	3	1	3	1	2	5	3	5	5	3	3	6	4	2	3	3	6	4	10	6	6	5	8	2
ENSG00000006740	5	4	8	2	9	3	4	16	14	2	0	4	5	2	1	3	7	5	1	2	1	5	7	8	10	2	3	11	13	7	5	9	3	4	3	6	2	2	9	11	4	1	2	2	1	3	1	1	3	3	3	5	5
ENSG00000006744	10	11	8	12	16	7	12	19	15	5	8	21	17	24	13	11	17	17	15	8	8	8	17	20	12	6	12	15	10	14	15	19	11	18	10	14	15	16	10	17	12	6	9	5	10	11	12	7	14	7	15	18	11
ENSG00000006747	6	6	20	7	8	5	8	18	13	3	14	6	7	4	6	11	10	11	10	4	7	5	5	12	10	12	10	19	13	10	16	49	13	8	8	4	10	9	14	9	7	8	2	7	6	6	4	25	17	5	8	5	6
ENSG00000006788	4	5	3	5	8	2	6	12	11	1	0	1	2	1	3	2	1	1	2	2	2	2	2	3	3	0	0	10	3	10	11	2	1	3	4	7	3	5	3	5	0	2	2	1	20	22	1	1	3	2	5	5	1
ENSG00000006831	5	8	7	15	8	2	8	16	13	5	11	8	9	16	15	15	9	8	7	4	9	23	3	6	13	9	8	14	11	8	5	4	16	3	10	12	7	9	12	16	16	12	10	6	8	4	6	19	12	8	8	25	4
ENSG00000006837	5	5	6	5	2	2	6	7	4	4	4	10	9	21	5	10	8	7	5	6	3	7	7	4	5	4	7	7	3	5	6	8	4	11	4	6	7	8	6	11	8	5	5	5	3	5	7	8	2	5	7	16	4
ENSG00000007001	8	9	6	11	4	7	15	10	8	7	4	4	6	11	6	4	7	11	9	9	7	6	11	8	6	6	5	6	7	5	8	9	6	8	4	7	6	10	10	7	1	4	3	6	10	11	8	6	7	11	11	8	16
ENSG00000007038	9	4	5	8	18	7	8	28	29	7	6	6	5	7	11	13	10	6	7	8	6	13	3	4	2	5	4	11	5	3	3	12	7	7	8	7	2	3	12	18	5	17	21	12	7	14	2	14	13	8	5	11	6
ENSG00000007047	16	18	3	10	18	14	9	26	29	5	6	24	15	22	15	17	10	17	10	10	7	16	6	7	11	5	4	21	13	12	16	16	8	18	4	21	11	17	4	14	8	0	19	8	7	12	4	17	14	8	10	17	5
ENSG00000007062	7	15	5	5	7	7	0	8	9	4	3	4	1	1	1	18	17	1	2	6	3	8	10	13	10	3	2	11	25	13	13	10	14	5	3	1	6	2	5	0	1	0	4	3	4	4	4	1	3	2	0	0	3
ENSG00000007080	27	14	11	15	27	19	12	37	35	11	21	43	36	37	22	21	23	17	13	11	8	21	15	19	19	18	17	38	20	24	22	24	34	29	13	32	15	30	15	17	20	11	15	15	7	12	10	16	24	10	9	16	8
ENSG00000007129	12	11	5	11	16	5	6	32	29	7	12	50	45	76	46	26	29	7	6	5	10	14	4	4	12	6	6	18	20	11	15	13	11	26	3	14	8	10	13	33	29	5	6	5	7	10	12	6	17	5	6	4	3
ENSG00000007171	13	12	12	4	18	10	6	23	20	4	5	11	8	16	7	9	11	7	6	8	6	15	4	5	10	26	24	16	10	18	11	18	11	16	4	19	9	10	27	14	7	3	7	4	3	7	8	7	3	7	3	4	4
ENSG00000007174	4	12	5	1	13	3	3	17	11	1	1	3	2	0	0	4	2	1	1	2	3	5	9	8	7	5	5	15	5	14	11	5	5	5	6	4	12	8	9	7	1	2	5	0	1	3	0	2	0	3	1	4	0
ENSG00000007202	6	11	10	14	10	5	11	21	22	5	7	26	20	30	16	9	14	10	10	6	4	17	4	11	8	9	10	21	9	9	13	15	11	13	10	26	15	20	12	19	13	8	12	6	7	9	12	14	15	10	7	12	10
ENSG00000007216	6	5	5	4	7	3	16	17	19	8	8	10	2	4	6	6	8	9	7	3	3	11	1	1	2	18	21	26	13	0	4	13	13	7	9	5	7	3	29	20	8	4	16	10	11	16	1	8	12	9	6	12	7
ENSG00000007237	16	21	22	30	22	14	27	30	29	2	28	16	21	23	32	16	17	16	16	5	19	12	28	33	49	23	21	45	32	47	52	33	28	35	9	33	22	29	9	16	22	4	5	3	13	18	1	0	41	13	25	8	13
ENSG00000007255	14	9	10	9	18	9	19	33	32	18	13	33	21	22	18	16	16	16	15	12	6	10	2	8	12	9	8	35	12	15	8	26	11	22	8	21	13	35	15	33	12	6	33	17	11	19	9	20	23	13	16	26	9
ENSG00000007264	18	3	0	2	17	7	2	31	27	5	7	36	26	50	34	17	18	11	5	6	6	6	6	7	4	1	1	24	9	11	10	15	4	18	1	10	5	13	8	9	8	7	20	5	1	12	1	13	11	5	3	3	5
ENSG00000007306	8	1	2	0	6	1	3	17	25	4	5	15	6	12	8	8	12	6	4	5	2	4	0	0	4	8	7	5	6	2	2	9	4	6	5	1	9	1	8	46	6	6	3	8	3	6	4	3	10	3	1	8	2
ENSG00000007341	7	9	9	9	4	2	9	6	7	13	8	9	8	27	12	10	11	11	12	13	10	14	4	9	5	5	6	8	9	4	5	10	4	6	2	8	8	9	7	14	27	8	8	13	10	14	9	20	14	9	11	27	11
ENSG00000007384	28	22	16	28	35	18	29	65	52	15	18	24	25	33	31	29	27	47	38	12	17	32	18	17	37	18	14	58	22	52	43	52	23	22	14	68	35	74	22	28	25	12	31	15	29	31	17	22	31	34	29	35	24
ENSG00000007392	7	5	5	5	8	5	11	24	18	6	5	22	21	19	13	12	14	10	7	6	5	13	5	7	10	7	6	19	5	6	8	14	4	4	8	22	7	19	14	16	14	7	6	7	10	12	7	13	7	12	10	17	9
ENSG00000007402	12	10	2	3	12	13	1	15	19	2	4	13	5	16	7	8	7	6	2	2	1	5	11	7	9	7	5	18	10	13	8	5	8	5	2	7	3	7	2	3	1	1	4	0	6	10	0	5	2	2	1	4	3
ENSG00000007516	31	12	7	12	42	16	9	46	36	6	17	67	40	52	26	36	37	18	14	6	16	17	17	13	17	5	7	34	11	16	13	43	23	33	4	21	19	60	20	29	24	8	47	10	4	16	5	7	27	12	5	15	7
ENSG00000007520	26	11	8	12	38	13	11	43	26	8	20	70	32	47	24	37	37	18	12	7	14	25	13	9	15	6	9	30	8	16	11	35	19	31	5	20	19	59	21	32	11	10	44	11	7	18	7	10	24	10	8	9	6
ENSG00000007541	33	14	8	16	47	26	20	60	46	11	12	42	28	31	21	33	45	39	29	14	18	26	12	19	15	11	11	81	25	35	35	39	28	39	13	57	25	58	24	49	9	22	77	13	12	30	9	20	17	19	22	23	19
ENSG00000007545	13	9	5	16	20	8	13	21	19	8	14	24	16	23	20	16	23	19	18	12	9	11	7	8	17	8	7	20	16	15	13	21	15	19	5	27	9	37	15	17	13	4	16	8	10	15	13	13	18	11	12	13	9
ENSG00000007866	28	22	17	18	28	19	11	30	29	12	5	16	8	11	6	10	9	22	20	15	5	8	3	1	28	17	15	26	25	30	21	43	20	12	5	40	15	30	14	2	1	7	17	11	16	23	3	11	7	14	13	12	10
ENSG00000007908	0	2	5	0	0	0	0	0	0	3	0	0	0	1	0	1	0	2	1	0	0	2	0	0	3	0	0	2	3	2	1	2	3	1	2	2	0	1	0	1	0	0	1	0	2	2	6	1	0	3	1	0	7
ENSG00000007923	7	7	5	6	5	3	7	6	8	3	4	8	4	8	3	4	3	8	8	3	3	13	3	4	10	3	2	10	3	2	2	6	6	3	2	5	2	5	5	3	6	2	2	2	5	7	5	12	2	6	7	3	8
ENSG00000007933	1	1	0	1	0	0	2	3	2	0	0	0	0	0	0	1	1	5	7	1	1	2	4	4	5	11	8	2	8	5	7	0	1	2	1	4	1	4	5	1	0	1	0	2	1	1	0	0	0	1	3	0	2
ENSG00000007944	7	8	7	13	8	3	7	6	4	6	7	11	12	28	13	5	6	14	12	6	9	16	11	9	20	11	9	15	17	18	18	15	12	6	11	10	12	15	11	5	12	6	3	4	13	13	11	20	9	7	17	3	8
ENSG00000007968	12	10	6	11	11	9	9	15	16	9	18	34	19	41	14	15	16	15	13	7	8	15	7	7	12	21	12	16	15	13	19	23	21	32	8	10	9	13	29	16	17	16	7	9	13	13	7	12	12	5	13	7	8
ENSG00000008018	4	4	6	6	9	1	12	8	10	4	2	7	9	14	6	6	8	7	5	3	2	6	4	7	4	7	9	8	5	4	5	10	3	5	5	6	6	11	9	6	14	2	13	13	6	5	4	29	6	6	5	30	7
ENSG00000008083	30	25	13	21	22	21	19	34	28	9	17	27	26	36	18	20	21	24	21	11	20	27	15	18	38	14	14	22	29	23	26	26	22	21	12	28	14	24	20	8	29	8	9	8	22	27	17	25	19	13	24	27	17
ENSG00000008118	8	9	12	14	11	7	12	8	10	12	6	4	4	7	6	6	6	9	14	15	10	12	12	14	12	8	5	15	13	8	6	7	7	6	5	8	5	6	7	11	3	7	2	16	10	9	8	3	5	6	8	10	8
ENSG00000008128	1	2	2	4	4	1	3	3	5	2	2	7	3	10	4	3	1	11	8	2	2	5	1	1	2	1	1	5	2	4	4	5	2	2	3	3	4	5	13	2	2	3	1	2	5	6	4	7	3	3	8	6	4
ENSG00000008130	17	9	4	10	9	8	6	17	16	6	9	19	14	22	15	15	13	22	16	8	7	25	5	3	10	11	13	14	19	14	16	17	12	14	10	20	15	22	23	10	14	9	16	8	11	15	9	18	18	9	18	7	9
ENSG00000008197	25	12	2	0	36	23	0	24	18	1	0	0	0	0	0	1	0	0	0	1	1	3	13	24	0	0	0	1	4	3	2	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0
ENSG00000008226	10	8	7	11	12	9	9	14	15	8	16	4	10	19	11	14	12	22	19	9	9	11	11	10	16	19	11	13	17	12	13	16	15	9	8	32	14	18	13	9	5	3	6	10	8	12	4	8	13	10	19	14	12
ENSG00000008256	18	18	15	34	11	12	25	28	28	12	9	23	10	27	17	14	13	36	26	12	30	27	7	8	27	18	12	34	23	26	37	38	23	21	7	25	16	29	27	37	21	10	18	11	27	44	8	32	13	27	25	43	24
ENSG00000008277	6	5	6	4	7	3	1	11	11	4	0	7	6	9	6	7	9	5	7	4	4	9	4	7	3	7	9	13	7	4	5	14	3	6	1	5	7	4	6	4	19	1	6	2	2	5	3	4	2	5	9	2	7
ENSG00000008283	22	19	22	21	19	19	26	45	42	14	13	42	23	43	21	34	36	31	26	11	13	38	19	21	48	18	16	35	34	29	32	13	27	31	21	26	34	39	25	39	9	13	34	23	15	22	26	22	18	21	19	22	17
ENSG00000008294	8	15	8	13	23	5	14	13	18	10	6	25	10	14	9	13	10	11	15	9	17	30	13	11	11	28	19	37	16	12	19	17	12	13	19	27	18	20	26	24	12	13	22	10	14	13	12	20	16	14	18	29	14
ENSG00000008300	10	5	7	6	7	5	9	14	12	5	10	19	15	15	10	11	12	9	11	3	4	10	8	10	6	5	6	9	8	7	7	10	9	10	5	17	2	10	10	10	8	4	7	3	5	7	5	3	6	7	8	5	8
ENSG00000008311	13	12	3	16	11	14	13	45	38	5	1	5	4	7	8	12	10	11	10	10	9	9	7	23	14	10	12	12	8	11	11	13	5	5	5	21	12	6	10	1	5	2	5	9	10	12	9	3	2	10	11	13	10
ENSG00000008323	20	30	27	30	25	16	25	52	45	18	28	59	24	42	21	27	36	44	31	21	15	24	11	12	18	37	33	60	28	34	43	61	28	43	22	75	43	76	59	77	22	31	30	17	23	32	20	14	30	28	22	52	19
ENSG00000008324	10	11	8	13	9	6	9	8	13	6	11	13	14	20	12	13	12	16	11	9	11	11	9	9	13	15	11	10	13	11	16	13	13	11	10	15	8	15	11	9	19	7	8	6	11	13	16	21	11	5	15	18	6
ENSG00000008382	21	19	11	15	21	13	19	34	35	7	12	41	23	34	21	28	24	29	25	8	6	24	25	16	18	17	13	56	21	32	24	41	28	20	10	56	21	69	20	15	16	4	34	8	9	13	8	19	17	12	9	10	10
ENSG00000008394	5	11	11	19	13	6	13	19	10	10	10	1	1	2	6	7	11	15	9	9	5	20	8	15	7	8	10	8	16	6	7	8	6	6	5	3	15	10	14	16	6	9	10	16	15	12	4	12	13	11	9	9	14
ENSG00000008405	9	11	10	9	12	8	12	20	22	8	7	12	7	19	12	6	10	8	8	5	6	14	12	16	13	14	12	16	9	14	18	15	13	14	10	8	11	9	16	14	7	6	6	10	10	10	7	18	5	12	10	16	13
ENSG00000008438	13	5	4	8	17	10	9	23	25	12	11	27	16	20	13	12	15	11	10	11	12	9	12	12	11	9	14	27	14	28	20	17	16	13	9	20	12	17	12	27	7	6	16	12	8	18	6	12	14	14	8	14	8
ENSG00000008441	32	35	8	23	66	33	32	61	51	32	11	58	31	48	29	29	27	60	41	18	18	15	73	84	39	18	14	46	61	73	73	27	50	27	38	83	39	83	31	10	10	12	35	47	39	45	14	21	26	45	67	51	50
ENSG00000008513	16	33	22	35	18	11	36	24	21	13	19	34	27	47	35	38	28	35	32	13	12	27	16	13	53	15	17	34	31	21	21	35	19	42	20	41	31	48	17	29	18	14	23	14	19	14	25	14	29	28	30	20	33
ENSG00000008516	28	23	8	15	32	22	16	68	48	12	28	53	35	67	37	33	43	26	15	14	13	13	9	7	22	21	21	54	25	35	33	52	41	45	12	31	41	38	35	37	19	14	28	17	13	26	8	16	37	12	10	20	9
ENSG00000008517	14	18	5	9	16	14	11	52	44	6	17	35	32	78	37	24	30	16	12	10	4	10	6	5	14	14	11	32	16	27	23	34	23	54	9	23	27	22	32	22	28	6	24	9	11	28	6	18	27	7	8	7	5
ENSG00000008735	19	10	6	7	23	17	11	28	30	10	8	21	20	25	10	15	18	16	12	8	8	13	17	18	9	11	8	23	11	8	9	29	20	11	8	20	17	18	17	7	6	4	17	11	5	10	5	10	18	6	9	10	6
ENSG00000008838	28	15	8	20	35	26	21	48	43	15	15	36	23	34	27	25	18	33	30	8	13	27	28	33	23	28	29	52	24	37	42	24	24	33	24	51	35	42	34	35	11	18	29	17	21	28	14	21	23	21	22	23	14
ENSG00000008853	17	18	22	21	24	13	21	44	49	13	18	39	27	23	20	20	15	29	18	16	15	29	22	22	48	36	29	39	21	25	33	56	23	39	15	57	19	56	48	41	17	19	27	23	23	22	11	17	20	18	21	25	19
ENSG00000008869	2	4	3	3	3	1	5	2	1	3	6	10	8	7	9	4	11	5	5	3	2	7	2	2	4	4	3	2	3	2	2	9	2	6	5	5	4	4	2	8	5	4	3	3	5	6	7	8	7	6	6	4	5
ENSG00000008952	4	5	2	3	2	2	6	4	4	3	8	12	6	10	7	3	5	7	7	4	1	7	4	4	6	8	6	5	6	4	2	8	7	5	5	5	4	4	5	8	7	4	2	5	7	4	4	11	12	6	3	3	6
ENSG00000008988	12	13	7	13	11	10	11	33	16	6	7	13	14	21	10	11	14	15	10	7	8	7	7	10	10	5	9	14	14	7	9	9	9	10	5	10	8	17	5	10	13	9	5	10	9	7	6	18	12	8	8	25	8
ENSG00000009307	4	4	3	5	2	1	6	6	6	7	4	6	4	15	8	6	3	6	5	1	2	10	3	2	5	6	6	5	4	3	4	1	5	7	5	5	4	12	13	2	13	3	4	3	7	12	6	10	7	6	6	16	8
ENSG00000009335	12	11	5	8	13	7	11	33	31	6	8	8	10	15	12	12	14	8	7	6	5	15	7	12	10	6	8	15	14	5	7	10	7	7	8	9	16	18	6	8	8	9	9	10	8	12	8	37	9	13	12	21	13
ENSG00000009413	8	11	7	16	7	9	12	10	7	8	6	11	9	10	8	8	13	12	14	11	14	8	3	9	6	8	8	6	11	7	11	6	11	13	5	10	10	7	6	11	18	11	8	10	15	19	14	14	7	16	21	15	16
ENSG00000009709	38	25	2	0	48	25	0	42	38	3	1	0	0	9	0	6	5	0	4	10	3	2	9	20	0	0	0	5	7	33	37	2	12	30	1	0	0	4	1	1	0	1	5	1	8	22	0	1	0	1	0	2	2
ENSG00000009724	17	13	4	3	13	10	8	12	15	5	4	9	10	11	8	7	11	19	14	8	5	9	7	6	7	4	5	5	7	6	12	15	9	10	3	10	9	21	12	9	17	7	14	4	7	9	5	12	4	7	10	14	5
ENSG00000009765	1	4	1	2	7	0	3	5	1	4	1	5	0	0	1	6	5	8	5	3	3	3	3	7	5	7	4	13	9	4	3	5	3	5	2	12	4	8	11	2	3	0	3	1	6	5	1	9	0	11	16	4	12
ENSG00000009780	6	5	7	3	1	2	5	8	5	4	7	6	7	19	8	6	5	3	5	6	3	8	4	3	5	9	6	8	7	6	4	15	12	7	4	6	5	7	10	3	4	2	5	3	4	7	3	7	3	2	6	4	3
ENSG00000009790	3	3	6	4	3	2	5	3	2	40	16	13	18	28	14	13	14	7	7	21	7	6	3	3	14	14	10	9	12	10	11	9	12	16	8	8	7	11	11	7	11	2	1	50	9	12	3	5	23	3	6	16	4
ENSG00000009830	25	27	18	17	26	11	15	47	36	14	10	26	15	21	18	15	9	19	18	20	13	30	22	30	12	15	14	32	18	28	31	31	13	13	10	22	16	36	10	24	14	15	18	17	19	22	11	11	16	20	21	23	16
ENSG00000009844	4	7	2	4	6	5	7	9	12	3	2	8	6	13	6	5	7	6	4	4	5	3	12	16	6	3	2	6	5	5	7	4	3	5	2	5	4	1	7	2	4	2	4	6	4	5	9	14	4	4	4	10	5
ENSG00000009950	22	18	5	8	21	15	13	34	32	15	7	15	5	15	10	12	12	16	13	10	8	7	3	6	11	12	11	32	9	13	10	20	11	10	5	9	14	27	16	22	5	11	26	13	10	17	5	11	14	7	9	16	7
ENSG00000009954	9	7	9	6	4	6	11	17	15	3	2	26	16	19	17	15	15	9	8	7	6	17	9	12	10	5	5	20	11	10	12	7	4	10	4	17	12	16	12	14	24	6	6	6	11	11	12	16	13	10	6	24	8
ENSG00000010017	5	5	8	10	6	5	12	6	5	11	8	10	12	30	13	14	12	16	13	12	9	15	7	11	9	12	6	8	10	7	11	15	11	9	5	12	7	5	11	5	12	10	8	14	15	16	8	44	9	11	13	16	11
ENSG00000010030	7	6	2	3	4	6	5	11	8	4	7	9	5	9	7	6	6	10	5	5	3	5	1	2	3	4	5	6	6	6	10	10	2	4	2	5	5	6	6	2	8	0	4	7	4	11	2	6	8	3	5	3	5
ENSG00000010072	4	5	7	5	6	2	7	3	3	7	4	8	4	11	7	3	4	7	6	7	5	12	4	3	9	7	7	9	6	6	5	13	11	6	5	5	5	8	7	4	8	4	3	8	3	8	11	11	2	3	6	10	6
ENSG00000010165	3	4	2	6	3	3	6	6	5	6	7	10	5	10	5	7	6	11	13	5	8	13	4	5	6	3	6	5	3	9	5	6	6	6	4	5	4	20	5	4	7	3	5	4	3	8	8	15	4	4	15	6	5
ENSG00000010219	8	10	4	6	9	4	7	13	21	4	5	7	7	10	5	7	6	7	6	6	5	8	3	4	7	7	6	12	9	7	4	7	2	4	1	4	11	7	8	4	4	2	7	5	6	7	10	6	5	3	7	7	5
ENSG00000010244	9	8	6	15	10	6	12	16	24	7	7	22	11	37	18	11	6	17	11	9	10	21	13	12	17	8	15	21	12	11	7	18	6	8	5	26	15	21	13	21	31	10	8	12	12	13	10	16	14	14	11	66	11
ENSG00000010256	12	11	3	16	7	6	11	11	12	8	7	7	4	11	6	7	7	25	16	9	9	16	2	2	10	8	9	16	9	7	6	17	9	7	4	24	9	14	12	9	5	11	14	9	9	7	2	3	7	7	7	30	7
ENSG00000010270	7	11	3	11	5	4	14	14	14	10	12	14	4	17	14	17	14	15	14	13	13	8	5	8	23	7	8	15	14	11	15	6	6	9	4	13	10	12	9	13	29	3	4	10	14	13	18	25	10	15	14	13	15
ENSG00000010278	28	22	27	26	33	25	28	52	46	36	15	23	14	18	11	22	20	31	26	31	20	21	22	16	26	27	24	62	37	43	49	35	45	48	17	31	21	46	43	29	11	14	25	26	25	41	31	10	23	25	39	63	24
ENSG00000010282	4	4	2	2	5	2	2	3	4	2	4	1	1	1	3	1	2	4	5	5	5	3	1	1	13	3	3	6	3	10	7	4	2	2	1	3	1	58	3	2	1	2	3	2	4	12	1	1	5	2	4	2	3
ENSG00000010292	6	3	7	4	6	4	8	13	11	4	3	7	1	13	6	1	2	9	10	7	7	3	2	6	10	4	3	10	5	4	4	12	5	6	4	10	3	9	4	5	9	5	2	5	7	10	5	3	5	6	12	10	7
ENSG00000010295	32	27	22	33	33	23	39	56	47	18	37	71	57	79	32	28	36	43	35	16	28	44	20	28	37	22	26	50	25	47	51	39	37	44	19	72	38	61	40	49	32	20	31	22	37	50	28	26	36	33	39	50	36
ENSG00000010310	23	12	13	12	24	12	13	32	34	7	17	30	23	37	15	23	26	18	11	11	12	12	6	4	11	12	13	32	15	11	12	21	17	22	13	16	21	26	18	44	12	5	16	13	7	16	5	20	19	10	10	18	9
ENSG00000010318	7	4	10	6	7	5	5	6	7	4	8	20	9	16	9	5	8	11	7	9	10	14	7	4	12	10	3	9	10	10	11	12	13	9	5	17	7	22	12	6	13	8	9	7	8	7	8	10	6	5	8	18	5
ENSG00000010319	14	11	7	9	23	16	10	18	11	14	8	24	13	26	13	5	9	13	14	8	8	14	6	5	24	8	5	17	14	24	23	19	15	12	6	19	10	24	11	8	17	7	18	8	13	26	9	6	10	6	11	16	9
ENSG00000010322	13	12	5	9	22	15	9	18	12	14	7	23	12	28	14	7	9	14	14	7	8	13	6	5	22	8	4	13	12	21	18	17	14	12	7	21	13	24	12	8	17	7	14	7	14	25	7	4	10	5	13	15	10
ENSG00000010327	6	2	0	4	4	2	8	7	6	2	10	8	2	2	5	5	15	12	7	2	0	10	0	0	4	1	0	5	9	10	12	15	4	2	0	24	7	17	0	2	1	8	6	2	4	8	6	2	8	5	5	3	6
ENSG00000010361	21	20	9	13	23	11	12	37	33	6	18	46	29	48	17	19	33	26	21	9	8	37	14	17	31	19	13	49	32	33	38	46	24	22	13	62	31	65	17	35	12	12	21	8	9	24	13	21	20	11	18	12	12
ENSG00000010379	4	4	2	1	8	0	6	12	13	2	0	3	3	5	3	4	1	4	3	3	1	5	6	4	18	8	6	26	17	7	11	6	6	6	0	10	1	6	3	10	2	0	7	4	12	16	3	4	3	3	3	7	4
ENSG00000010438	7	7	3	10	8	8	15	13	16	14	10	15	9	12	14	8	7	17	17	13	8	12	3	4	13	14	12	10	9	8	3	15	8	13	8	9	42	11	21	17	10	13	6	14	9	11	11	15	12	13	16	31	12
ENSG00000010539	3	4	1	2	4	4	4	11	15	7	8	16	11	14	19	8	7	3	6	5	4	5	3	4	4	1	4	6	7	3	4	9	4	11	2	7	1	3	6	16	6	4	6	2	4	2	3	7	7	5	2	6	2
ENSG00000010610	22	12	6	9	28	18	11	43	38	2	19	17	25	48	17	13	13	15	12	5	7	6	7	9	17	8	7	25	18	12	17	19	16	35	3	36	10	14	18	14	16	3	17	4	4	8	3	10	19	5	4	9	8
ENSG00000010626	27	24	13	25	28	12	22	51	48	16	18	42	33	46	33	27	34	24	20	14	16	25	24	26	18	22	19	56	22	30	35	38	26	33	16	58	24	44	27	46	19	11	22	11	16	27	13	19	27	22	18	25	15
ENSG00000010704	10	10	8	4	4	7	7	12	8	5	8	12	9	14	7	5	7	8	12	6	9	9	3	4	7	15	13	14	11	9	7	12	9	10	8	13	11	9	11	5	8	9	8	3	7	11	6	15	7	9	13	6	7
ENSG00000010803	5	12	4	11	4	5	6	4	8	8	1	8	7	9	8	12	12	7	10	11	7	14	7	6	14	16	10	9	9	8	7	5	7	5	6	14	7	9	11	9	6	4	8	6	9	9	4	14	4	9	6	3	9
ENSG00000010810	10	16	7	9	15	12	14	14	12	8	8	10	28	82	49	6	7	22	19	6	15	14	17	20	25	10	4	16	24	30	36	5	18	20	9	20	7	11	6	4	29	7	12	3	25	34	10	14	9	24	24	9	27
ENSG00000010818	12	17	14	28	11	8	25	22	20	22	18	45	53	79	35	24	21	23	24	18	13	22	28	38	49	28	19	32	37	26	33	21	21	40	19	28	24	49	39	20	38	10	17	29	28	37	26	25	20	26	23	27	22
ENSG00000010932	7	5	3	4	6	4	3	8	8	6	2	6	4	2	1	5	5	13	9	7	2	15	4	1	7	19	15	4	18	15	18	8	8	3	7	14	6	4	10	3	2	2	1	6	3	5	1	2	2	5	13	9	5
ENSG00000011007	4	6	2	13	5	6	11	8	5	10	12	20	11	20	10	8	5	19	18	12	11	11	3	4	14	11	12	9	15	12	8	8	6	8	13	16	10	15	14	10	20	6	4	6	9	12	9	19	13	7	18	10	10
ENSG00000011009	17	15	12	19	11	9	12	22	17	13	22	28	29	32	15	17	18	26	20	13	12	20	7	7	14	18	19	18	17	16	16	22	23	18	23	26	22	37	17	21	18	14	24	14	14	18	14	28	18	12	16	16	14
ENSG00000011021	9	11	7	9	14	6	13	12	9	7	12	22	15	10	12	9	13	16	20	7	6	23	6	4	26	10	10	17	10	21	14	18	12	9	17	40	11	32	13	6	9	8	8	6	13	28	14	23	12	12	17	22	11
ENSG00000011028	18	26	19	13	26	15	22	36	33	10	8	8	7	12	6	13	10	25	22	12	8	23	19	17	22	4	5	44	17	30	36	29	17	23	5	47	18	40	7	35	6	12	25	15	18	21	7	14	9	17	22	26	18
ENSG00000011052	12	9	6	8	17	5	18	21	18	8	9	13	12	20	8	12	10	20	19	8	13	12	12	16	6	19	14	31	12	12	11	21	8	9	8	30	14	36	18	29	27	11	15	11	15	10	12	22	12	7	18	25	10
